id,$a$,$v_{cong}$,$v_{incong}$,$t$,X^2,bic
30.0,1.161711373468781,4.4000426359468925,0.9918568894654196,0.37559993193202074,5.617280767799017,1952.9997472844386
31.0,0.5841287413953774,2.422899038063092,2.158465171864141,0.7411536833734043,13.020177316063794,2099.863686696931
32.0,0.22561855419492916,2.603581948946892,3.0050827601349304,0.7020304437418735,23.335809608983787,2289.672165937789
33.0,1.171050680669848,2.34087835375661,0.30652395244067754,0.3930605046192193,20.976271586995836,2042.2963480375226
34.0,1.2694434873382794,3.7439296397462707,4.309507187556709,0.823188636029442,4.376965625117059,1788.2223361099755
35.0,0.3483174610084043,1.5078504216458635,0.9866525400577939,0.13837410427800517,11.709668917557023,2282.9471288777972
36.0,0.2953999188749403,2.627698905240476,-0.37829950788738076,0.7662467634894913,7.936022521106038,2243.703912934046
37.0,0.3865321701394637,2.848092454171857,1.7967896066252056,0.5241934476678506,11.048604119120528,2241.583404746779
38.0,0.9094120111456937,2.764833448747401,2.007252015377645,0.16930642728107143,10.808019353307575,1966.1584500157944
39.0,1.2580731020163234,1.2250271827679533,3.062344427195132,0.7226697638431913,9.594498680690686,1923.0975783329457
40.0,0.8637347996007855,3.3168932473512274,2.1587660364156127,0.19188682359339226,8.023048496309583,1921.1175064933877
41.0,1.5305100564643142,0.29703526453685836,1.0911161272910974,0.8336744740646677,8.835383878879854,2121.7754579631332
42.0,0.8525936218277516,-0.19078324009386494,1.8289116485765828,0.7356516643022746,13.129250431975386,2219.1626756961427
43.0,1.8388814865817587,3.238321977261175,4.68132808481107,0.3616548267768543,5.111634009632461,1778.948962375962
44.0,0.5756065291328354,2.9009032354589683,1.8667657372901485,0.4594287921861296,6.2428999875093965,2088.3955883612866
45.0,1.469401248053258,1.4905677298240394,2.62791104254314,0.29940744765809635,5.890153553487574,1850.9413858922999
46.0,0.269328183070908,0.831434848564706,3.277531765759093,0.5599216086458355,11.240092839231291,2201.440757861637
47.0,0.22570369094169973,2.830470649121572,-0.6319127925778032,0.739708991033456,16.389721460446616,2302.6682731584624
48.0,0.39011759202677965,1.809182098432512,2.255449954300716,0.2259197508437802,4.691712848455387,2224.007516123019
49.0,1.1878334205390617,1.3586764413199917,3.8627194229473227,0.6166227971709719,14.159497066721423,1915.0382841006326
50.0,1.4049379282329602,1.2251384293260354,0.9887314312071767,0.455600308495889,15.199744167626195,2075.2684978177103
51.0,1.2894413091073869,0.45045702322740055,2.23865902586398,0.6310924340837953,7.025013896679765,2012.2668416365304
52.0,0.23367069311360789,2.00500730284696,2.970337122595105,0.7307496859548697,19.16561591736264,2301.1923823581337
53.0,1.373335075995044,4.174400316169749,2.017565009017019,0.3808248027438066,15.362460352951942,1891.5755478894375
54.0,0.46338301545463945,0.7111737447625961,3.3505586798254066,0.5036109192762147,17.750815157408542,2159.5343797386554
55.0,1.6481696108961554,2.365837323242355,2.87839516686053,0.7018975361184527,14.119520396524551,1802.0441366028049
56.0,1.7636616815211186,3.683051985367756,2.0282440297825506,0.8998557157878667,11.409095552663743,1795.2544660375224
57.0,0.8248579002080472,0.5173902885569719,1.8802759986617046,0.5726463305810353,8.037047555804554,2165.810626360948
58.0,1.603821382425259,1.4857158308570138,1.712025357621002,0.20673042777186817,16.37676931340246,1896.9955377352705
59.0,1.83256749018812,3.16702744136897,0.7096324430259129,0.1937919106842993,5.979048489673986,1950.048408672789
60.0,0.4162013184196357,2.8498487197786204,0.5225214395477826,0.3803638471320578,14.72993338106862,2241.546918125145
61.0,0.2696199770509129,2.5406511239332192,-0.3800354475649774,0.9620621448421411,20.656811536676827,2285.040389297589
62.0,0.30955776133843105,1.850428854329762,3.2820068956547477,0.930438492972124,13.890846025584942,2160.475473302461
63.0,0.1639230643925622,1.014482717600625,-0.08581848834759054,0.8281882933984211,23.434890158184196,2300.148878755105
64.0,0.7544182197199936,4.026777628721999,2.3109932689385775,0.6377047226334966,11.307845602082315,1975.9242142507042
65.0,1.6289489693559487,4.035520763032084,0.25223016399270226,0.5496409807290779,3.67586220471337,2001.9407253132717
66.0,1.189726840053867,0.8152483337850924,3.771027436063602,0.454339973839551,11.222765375123062,1973.3612359038277
67.0,0.7923449503379904,3.0938957930981013,2.4331898346827368,0.3451029252640996,14.861920772881877,1986.5225355501284
68.0,1.9497935124309294,2.6769217321636054,4.5942338930106725,0.5950767794982991,4.367038581502118,1783.2093900117748
69.0,0.21999609195167857,2.1589394074544392,0.8324516282310332,0.4691617195174885,11.643694254338754,2301.1801109304674
70.0,1.5710042101464963,3.523023113658872,2.22939985149661,0.9053272866609192,13.179264906284992,1850.3046269394401
71.0,0.22225497207622502,2.653925788122254,2.3498026131511076,0.543008593604499,19.38199284346156,2309.132080040769
72.0,1.0566719577713959,0.6626870445755861,1.952678889194157,0.46301456628028836,15.618322124638796,2064.362201634833
73.0,1.4799721497359282,4.2912328934906885,1.5309095999968636,0.6301711373212225,15.416440625139662,1859.8082690560746
74.0,0.7103083781075443,-0.006109606540374735,1.63996538024855,0.3304113715221999,26.07623276514304,2247.430070090196
75.0,1.240607161483819,2.7927453175873374,2.8795819748585565,0.6775909893109675,13.191991788461591,1835.1858150740932
76.0,0.2161138315938057,0.06465035068323943,-0.5700596376075184,0.33448995423523975,10.648754642406361,2296.7832388282577
77.0,1.809983802709899,-0.35105928770768724,2.639954884799081,0.5429915093077112,18.665807281045772,2055.4523709070863
78.0,1.3994029341612861,-0.5037404891560624,1.1488418778158436,0.17881507037102318,9.01928885236837,2162.743602836344
79.0,1.633182907016113,-0.3126358367730324,-0.20427971524475286,0.7891929904595649,20.698480199210955,2316.935406666967
80.0,0.7892327842048511,0.43739159159676255,3.0360145094044624,0.2572813642935656,9.66265568217157,2102.230768155782
81.0,0.7047693412104905,1.5697738009347062,3.0069797737585295,0.4144099155422906,16.46851151730928,2073.2812173013704
82.0,0.6926256160318782,3.160739518075509,2.241732325938331,0.2032044223130437,10.783253681931606,2056.631713907899
83.0,1.5524878481329245,1.7473452572041963,1.3480945360974972,0.7478752727242989,12.809391019072532,1950.7229896218985
84.0,0.5304623226321179,2.6618077942547105,3.0619640610933216,0.3148473731202974,8.567011012364869,2063.3662091839574
85.0,0.49344553655724455,3.1614966922760237,3.4226499372650543,0.228178454895613,8.706717123284204,2030.8778723035591
86.0,1.3723928873029112,0.7921227985803556,2.1248285921016974,0.8277000817914345,24.677032798911885,2059.6089230167613
87.0,1.6200032358514598,1.378516910555795,0.7852062771596242,0.7714725202577004,13.094052060056624,2044.7246298747693
88.0,1.141634706106951,1.591132525562489,2.289206510988971,0.7703849568339336,8.656429152563147,1897.6063315903293
89.0,0.8908296348825234,0.42408358873490015,2.0857428281226733,0.40571694877267805,13.33952226541715,2146.21646915247
90.0,1.164494340880443,3.381795099307103,2.9494402522692207,0.5644690755574328,11.98633692376562,1850.5345426087624
91.0,0.7326364284947815,0.9686644776771518,0.12337335848610786,0.31950417901722045,20.67356066321139,2277.8088109448317
92.0,0.5159630156527906,2.03546860469333,-0.14063200248983554,0.7576366861775701,14.514623187301488,2154.261131356825
93.0,1.5176886506144383,0.9726004496722762,0.8667511203043226,0.2041000149689261,18.93598873875916,2105.403479340896
94.0,1.949456474236697,4.326899538073405,3.373911897004796,0.9093080702372729,9.393307848661694,1788.2356592789345
95.0,1.2820335676088117,1.661603977821842,3.1866335568287134,0.3007624031873557,13.582664901286217,1851.5913784249349
96.0,0.6461479404463787,-0.3906556340616678,3.876726292930272,0.5116798151467784,12.840602256685917,2123.632453815985
97.0,1.4241400765607848,2.361149793416616,1.325918147062838,0.6032095815001546,22.03787879012923,1941.7294350556222
98.0,0.2749459946535725,0.406383434592799,2.2108815592291697,0.4814163769834346,8.08154739966033,2236.4583528916955
99.0,0.568560566211361,3.52666153908023,3.8536382320605824,0.7272825297332753,12.338961150737202,1964.288408522163
